2025_02_28_google_gemini-flash-1.5_air_prompt,count
aital,2
cūkleja,0
draguni,39
jātnieki,7
jātnieki,7
jātnieki,7
jātnieki,7
jātnieki,7
jātnieki,7
jātnieki,7
jātnieki,7
jātnieki,7
jātnieki,7
jātnieki,7
jātnieki,7
jātnieki,7
jātnieki,7
jātnieki,7
jātnieki,7
jātnieki,7
jātnieki,7
jātnieki,7
jātnieki,7
jātnieki,7
jātnieki,7
jātnieki,7
jātnieki,7
jātnieki,7
jātnieki,7
jātnieks,2
jātnieks,2
jātnieks,2
jātnieks,2
jātnieks,2
kaza,9
lielgabalens,1
lielgabali,3
lielgabali,3
tvaika kuļmašina,1
zirgi,28
zirgi,28
zirgi,28
zirgi,28
zirgi,28
zirgs,10
zirgs,10
