2025_02_28_google_gemini-flash-1.5_air_prompt,count
balons,1
bumbvedējiem,1
gaisa kuģi,0
gaisa kuģis,0
gaisa kuģis,0
gaisa kuģis,0
gaisa kuģis,0
gaisa kuģis,0
gaisa kuģis,0
gaisa satiksme,0
kuģītis,1
kuģītis,1
kuģīša,2
lidmašīna,2
lidmašīna,2
lidmašīna,2
lidmašīna,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
lidmašīnas,2
